,id,prod,cat,video_id,aspect,negative,neutral,positive
0,116,VR,Meta,ixxqeiB1qpQ,audio,0.0011190322,0.011732492,0.98714846
0,116,VR,Meta,ixxqeiB1qpQ,visual,0.0010479303,0.011069955,0.98788214
0,116,VR,Meta,ixxqeiB1qpQ,technology,0.001078375,0.012644557,0.98627704
0,116,VR,Meta,ixxqeiB1qpQ,specification,0.0011724681,0.013620546,0.985207
0,117,VR,Meta,ixxqeiB1qpQ,performance,0.03679646,0.26000112,0.70320237
0,117,VR,Meta,ixxqeiB1qpQ,experience,0.029163353,0.23959827,0.7312383
0,117,VR,Meta,ixxqeiB1qpQ,gaming,0.0020593035,0.9900209,0.007919838
0,117,VR,Meta,ixxqeiB1qpQ,mixed reality,0.0156864,0.38487512,0.59943855
0,117,VR,Meta,ixxqeiB1qpQ,Gyroscope,0.05584477,0.32401097,0.62014425
0,117,VR,Meta,ixxqeiB1qpQ,audio,0.035952926,0.29475358,0.66929346
0,117,VR,Meta,ixxqeiB1qpQ,visual,0.021335704,0.43512383,0.54354054
0,117,VR,Meta,ixxqeiB1qpQ,technology,0.040968057,0.27156186,0.68747014
0,117,VR,Meta,ixxqeiB1qpQ,specification,0.0450468,0.28674656,0.6682067
0,118,VR,Meta,ixxqeiB1qpQ,performance,0.052797697,0.22530827,0.721894
0,118,VR,Meta,ixxqeiB1qpQ,experience,0.08821912,0.43951538,0.47226554
0,118,VR,Meta,ixxqeiB1qpQ,gaming,0.043370694,0.37679827,0.579831
0,118,VR,Meta,ixxqeiB1qpQ,mixed reality,0.05206625,0.31372908,0.6342047
0,118,VR,Meta,ixxqeiB1qpQ,Gyroscope,0.045625124,0.3451255,0.6092494
0,118,VR,Meta,ixxqeiB1qpQ,audio,0.04649418,0.28439596,0.6691099
0,118,VR,Meta,ixxqeiB1qpQ,visual,0.078094326,0.27929422,0.64261144
0,118,VR,Meta,ixxqeiB1qpQ,technology,0.060291465,0.43137434,0.50833416
0,118,VR,Meta,ixxqeiB1qpQ,specification,0.049556293,0.40907943,0.54136425
0,119,VR,Meta,ixxqeiB1qpQ,performance,0.026169145,0.82662,0.14721087
0,119,VR,Meta,ixxqeiB1qpQ,experience,0.017170757,0.91102153,0.071807735
0,119,VR,Meta,ixxqeiB1qpQ,gaming,0.011314515,0.9427459,0.04593962
0,119,VR,Meta,ixxqeiB1qpQ,mixed reality,0.023920499,0.8960641,0.080015354
0,119,VR,Meta,ixxqeiB1qpQ,Gyroscope,0.019336466,0.901962,0.07870153
0,119,VR,Meta,ixxqeiB1qpQ,audio,0.01357416,0.923606,0.06281979
0,119,VR,Meta,ixxqeiB1qpQ,visual,0.016388059,0.91172415,0.07188776
0,119,VR,Meta,ixxqeiB1qpQ,technology,0.02191753,0.90367925,0.07440326
0,119,VR,Meta,ixxqeiB1qpQ,specification,0.02173482,0.8823516,0.09591363
0,120,VR,Meta,ixxqeiB1qpQ,performance,0.003958625,0.02294159,0.9730998
0,120,VR,Meta,ixxqeiB1qpQ,experience,0.0030827394,0.024009716,0.9729075
0,120,VR,Meta,ixxqeiB1qpQ,gaming,0.00423948,0.035832576,0.959928
0,120,VR,Meta,ixxqeiB1qpQ,mixed reality,0.0031791462,0.02731319,0.9695077
0,120,VR,Meta,ixxqeiB1qpQ,Gyroscope,0.004401394,0.030580604,0.965018
0,120,VR,Meta,ixxqeiB1qpQ,audio,0.003941714,0.031210508,0.9648478
0,120,VR,Meta,ixxqeiB1qpQ,visual,0.003866294,0.029421432,0.9667123
0,120,VR,Meta,ixxqeiB1qpQ,technology,0.0033131107,0.02703141,0.9696555
0,120,VR,Meta,ixxqeiB1qpQ,specification,0.004071455,0.029662741,0.96626586
0,121,VR,Meta,JpCvsSpbinc,performance,0.012073328,0.08342514,0.90450156
0,121,VR,Meta,JpCvsSpbinc,experience,0.011834166,0.08084778,0.90731806
0,121,VR,Meta,JpCvsSpbinc,gaming,0.013178454,0.09163354,0.895188
0,121,VR,Meta,JpCvsSpbinc,mixed reality,0.012950846,0.090099394,0.89694977
0,121,VR,Meta,JpCvsSpbinc,Gyroscope,0.01327799,0.08957505,0.8971469
0,121,VR,Meta,JpCvsSpbinc,audio,0.012596309,0.08679401,0.9006097
0,121,VR,Meta,JpCvsSpbinc,visual,0.012849899,0.08778556,0.8993646
0,121,VR,Meta,JpCvsSpbinc,technology,0.012361355,0.08661308,0.90102553
0,121,VR,Meta,JpCvsSpbinc,specification,0.012618776,0.086004175,0.9013771
0,122,VR,Meta,JpCvsSpbinc,performance,0.10481622,0.38115716,0.5140267
0,122,VR,Meta,JpCvsSpbinc,experience,0.10271839,0.38263506,0.5146466
0,122,VR,Meta,JpCvsSpbinc,gaming,0.100097865,0.40084207,0.49906
0,122,VR,Meta,JpCvsSpbinc,mixed reality,0.0963973,0.39226037,0.5113423
0,122,VR,Meta,JpCvsSpbinc,Gyroscope,0.10347274,0.3857126,0.5108146
0,122,VR,Meta,JpCvsSpbinc,audio,0.102415845,0.3812986,0.51628554
0,122,VR,Meta,JpCvsSpbinc,visual,0.10159396,0.37997696,0.5184291
0,122,VR,Meta,JpCvsSpbinc,technology,0.10234783,0.37819,0.51946217
0,122,VR,Meta,JpCvsSpbinc,specification,0.099235,0.37621805,0.524547
0,123,VR,Meta,JpCvsSpbinc,performance,0.44128376,0.45531535,0.103400916
0,123,VR,Meta,JpCvsSpbinc,experience,0.4409296,0.45620304,0.10286735
0,123,VR,Meta,JpCvsSpbinc,gaming,0.4073238,0.49304155,0.09963466
0,123,VR,Meta,JpCvsSpbinc,mixed reality,0.42043278,0.48081517,0.09875214
0,123,VR,Meta,JpCvsSpbinc,Gyroscope,0.43850958,0.45940277,0.10208765
0,123,VR,Meta,JpCvsSpbinc,audio,0.40567914,0.49141923,0.1029016
0,123,VR,Meta,JpCvsSpbinc,visual,0.4426578,0.45767966,0.0996626
0,123,VR,Meta,JpCvsSpbinc,technology,0.43678865,0.4620285,0.10118286
0,123,VR,Meta,JpCvsSpbinc,specification,0.4438111,0.45272142,0.103467494
0,124,VR,Meta,JpCvsSpbinc,performance,0.13833353,0.59538543,0.266281
0,124,VR,Meta,JpCvsSpbinc,experience,0.13113478,0.5866814,0.28218383
0,124,VR,Meta,JpCvsSpbinc,gaming,0.13052884,0.609088,0.26038316
0,124,VR,Meta,JpCvsSpbinc,mixed reality,0.14773239,0.64791036,0.20435727
0,124,VR,Meta,JpCvsSpbinc,Gyroscope,0.13423604,0.603623,0.26214096
0,124,VR,Meta,JpCvsSpbinc,audio,0.13576312,0.6001467,0.2640902
0,124,VR,Meta,JpCvsSpbinc,visual,0.13759947,0.6000033,0.2623972
0,124,VR,Meta,JpCvsSpbinc,technology,0.13737863,0.59715563,0.2654658
0,124,VR,Meta,JpCvsSpbinc,specification,0.13476634,0.6000827,0.26515096
0,125,VR,Meta,JpCvsSpbinc,performance,0.14248319,0.28938785,0.56812894
0,125,VR,Meta,JpCvsSpbinc,experience,0.12264954,0.29448068,0.5828698
0,125,VR,Meta,JpCvsSpbinc,gaming,0.10497102,0.3739905,0.5210385
0,125,VR,Meta,JpCvsSpbinc,mixed reality,0.10780025,0.22715524,0.6650445
0,125,VR,Meta,JpCvsSpbinc,Gyroscope,0.12608536,0.29804042,0.5758742
0,125,VR,Meta,JpCvsSpbinc,audio,0.12536487,0.29128963,0.5833455
0,125,VR,Meta,JpCvsSpbinc,visual,0.1217998,0.2826545,0.59554565
0,125,VR,Meta,JpCvsSpbinc,technology,0.12344627,0.2993516,0.5772021
0,125,VR,Meta,JpCvsSpbinc,specification,0.12464895,0.2964139,0.5789371
0,126,VR,Meta,WoChOAscBkQ,performance,0.014932881,0.36136633,0.62370086
0,126,VR,Meta,WoChOAscBkQ,experience,0.01820803,0.58342206,0.39836997
0,126,VR,Meta,WoChOAscBkQ,gaming,0.017879127,0.62254316,0.35957766
0,126,VR,Meta,WoChOAscBkQ,mixed reality,0.01769103,0.5929022,0.3894068
0,126,VR,Meta,WoChOAscBkQ,Gyroscope,0.01947033,0.5892034,0.39132625
0,126,VR,Meta,WoChOAscBkQ,audio,0.018275293,0.5925522,0.38917258
0,126,VR,Meta,WoChOAscBkQ,visual,0.017171737,0.601556,0.38127223
0,126,VR,Meta,WoChOAscBkQ,technology,0.01879238,0.58553475,0.3956729
0,126,VR,Meta,WoChOAscBkQ,specification,0.018681886,0.5921285,0.38918963
0,127,VR,Meta,WoChOAscBkQ,performance,0.05032547,0.13421747,0.8154571
0,127,VR,Meta,WoChOAscBkQ,experience,0.05445515,0.1360388,0.80950606
0,127,VR,Meta,WoChOAscBkQ,gaming,0.04175806,0.14538084,0.8128611
0,127,VR,Meta,WoChOAscBkQ,mixed reality,0.052284367,0.13680853,0.81090707
0,127,VR,Meta,WoChOAscBkQ,Gyroscope,0.05521528,0.14283432,0.8019504
0,127,VR,Meta,WoChOAscBkQ,audio,0.053262684,0.13682005,0.8099173
0,127,VR,Meta,WoChOAscBkQ,visual,0.05425768,0.1379707,0.8077716
0,127,VR,Meta,WoChOAscBkQ,technology,0.05248136,0.12292967,0.82458895
0,127,VR,Meta,WoChOAscBkQ,specification,0.050151467,0.13123669,0.81861186
0,128,VR,Meta,WoChOAscBkQ,performance,0.34289846,0.25465915,0.40244243
0,128,VR,Meta,WoChOAscBkQ,experience,0.34750497,0.25702417,0.3954708
0,128,VR,Meta,WoChOAscBkQ,gaming,0.29172167,0.44555867,0.2627196
0,128,VR,Meta,WoChOAscBkQ,mixed reality,0.32894117,0.32007027,0.35098857
0,128,VR,Meta,WoChOAscBkQ,Gyroscope,0.36854988,0.267037,0.3644131
0,128,VR,Meta,WoChOAscBkQ,audio,0.35765752,0.26442456,0.37791786
0,128,VR,Meta,WoChOAscBkQ,visual,0.35293147,0.2636227,0.3834458
0,128,VR,Meta,WoChOAscBkQ,technology,0.3514092,0.2657281,0.38286272
0,128,VR,Meta,WoChOAscBkQ,specification,0.354819,0.26449993,0.3806811
0,129,VR,Meta,WoChOAscBkQ,performance,0.015023162,0.11286959,0.87210727
0,129,VR,Meta,WoChOAscBkQ,experience,0.013386099,0.11482331,0.8717906
0,129,VR,Meta,WoChOAscBkQ,gaming,0.016539007,0.2296283,0.7538327
0,129,VR,Meta,WoChOAscBkQ,mixed reality,0.018682957,0.1425437,0.8387734
0,129,VR,Meta,WoChOAscBkQ,Gyroscope,0.019436978,0.14569767,0.8348654
0,129,VR,Meta,WoChOAscBkQ,audio,0.018236643,0.14024359,0.8415198
0,129,VR,Meta,WoChOAscBkQ,visual,0.012218498,0.07649764,0.9112839
0,129,VR,Meta,WoChOAscBkQ,technology,0.017082851,0.12687701,0.8560402
0,129,VR,Meta,WoChOAscBkQ,specification,0.016912159,0.15375993,0.82932794
0,130,VR,Meta,WoChOAscBkQ,performance,0.08470614,0.6579141,0.25737974
0,130,VR,Meta,WoChOAscBkQ,experience,0.08079222,0.6332054,0.28600237
0,130,VR,Meta,WoChOAscBkQ,gaming,0.06512533,0.7148103,0.22006428
0,130,VR,Meta,WoChOAscBkQ,mixed reality,0.08084823,0.65449643,0.26465532
0,130,VR,Meta,WoChOAscBkQ,Gyroscope,0.084432706,0.6649984,0.2505689
0,130,VR,Meta,WoChOAscBkQ,audio,0.08238799,0.6702023,0.24740967
0,130,VR,Meta,WoChOAscBkQ,visual,0.0847623,0.65158033,0.26365736
0,130,VR,Meta,WoChOAscBkQ,technology,0.0818783,0.64826375,0.26985797
0,130,VR,Meta,WoChOAscBkQ,specification,0.08413686,0.6711721,0.24469107
0,131,VR,Meta,It3Zv-Eh6tg,performance,0.076761685,0.46118575,0.46205264
0,131,VR,Meta,It3Zv-Eh6tg,experience,0.077763446,0.45474818,0.4674884
0,131,VR,Meta,It3Zv-Eh6tg,gaming,0.08073103,0.48368305,0.43558586
0,131,VR,Meta,It3Zv-Eh6tg,mixed reality,0.06950224,0.51179326,0.41870445
0,131,VR,Meta,It3Zv-Eh6tg,Gyroscope,0.07984375,0.4807223,0.43943393
0,131,VR,Meta,It3Zv-Eh6tg,audio,0.078771755,0.46978444,0.4514438
0,131,VR,Meta,It3Zv-Eh6tg,visual,0.07557953,0.457413,0.46700755
0,131,VR,Meta,It3Zv-Eh6tg,technology,0.07779915,0.46317393,0.45902696
0,131,VR,Meta,It3Zv-Eh6tg,specification,0.0793047,0.45980206,0.46089327
0,132,VR,Meta,It3Zv-Eh6tg,performance,0.014143918,0.18849607,0.79735994
0,132,VR,Meta,It3Zv-Eh6tg,experience,0.010459858,0.106622435,0.8829177
0,132,VR,Meta,It3Zv-Eh6tg,gaming,0.015470261,0.2113717,0.773158
0,132,VR,Meta,It3Zv-Eh6tg,mixed reality,0.014906143,0.18794301,0.79715085
0,132,VR,Meta,It3Zv-Eh6tg,Gyroscope,0.015534687,0.20043325,0.78403205
0,132,VR,Meta,It3Zv-Eh6tg,audio,0.015061213,0.19578996,0.78914887
0,132,VR,Meta,It3Zv-Eh6tg,visual,0.014752425,0.18921426,0.7960333
0,132,VR,Meta,It3Zv-Eh6tg,technology,0.016349753,0.20737647,0.7762738
0,132,VR,Meta,It3Zv-Eh6tg,specification,0.014968663,0.1930104,0.7920209
0,133,VR,Meta,It3Zv-Eh6tg,performance,0.025124079,0.62943965,0.34543628
0,133,VR,Meta,It3Zv-Eh6tg,experience,0.025856799,0.62241626,0.35172695
0,133,VR,Meta,It3Zv-Eh6tg,gaming,0.024564767,0.6497644,0.32567078
0,133,VR,Meta,It3Zv-Eh6tg,mixed reality,0.026663091,0.62657046,0.3467664
0,133,VR,Meta,It3Zv-Eh6tg,Gyroscope,0.024825893,0.65151477,0.3236594
0,133,VR,Meta,It3Zv-Eh6tg,audio,0.024900384,0.6531474,0.32195213
0,133,VR,Meta,It3Zv-Eh6tg,visual,0.024038836,0.6252607,0.35070047
0,133,VR,Meta,It3Zv-Eh6tg,technology,0.025515549,0.6299559,0.34452853
0,133,VR,Meta,It3Zv-Eh6tg,specification,0.025465813,0.6471733,0.32736093
0,134,VR,Meta,It3Zv-Eh6tg,performance,0.03826939,0.19570488,0.7660257
0,134,VR,Meta,It3Zv-Eh6tg,experience,0.01925894,0.09577913,0.8849619
0,134,VR,Meta,It3Zv-Eh6tg,gaming,0.03495304,0.295894,0.669153
0,134,VR,Meta,It3Zv-Eh6tg,mixed reality,0.037828907,0.20630985,0.7558613
0,134,VR,Meta,It3Zv-Eh6tg,Gyroscope,0.03808591,0.19559273,0.76632136
0,134,VR,Meta,It3Zv-Eh6tg,audio,0.03763424,0.195542,0.76682377
0,134,VR,Meta,It3Zv-Eh6tg,visual,0.03260756,0.18187357,0.7855189
0,134,VR,Meta,It3Zv-Eh6tg,technology,0.037388876,0.19645566,0.7661555
0,134,VR,Meta,It3Zv-Eh6tg,specification,0.036009192,0.19059949,0.7733913
0,135,VR,Meta,It3Zv-Eh6tg,performance,0.02319693,0.34296587,0.63383716
0,135,VR,Meta,It3Zv-Eh6tg,experience,0.021896759,0.34185338,0.63624984
0,135,VR,Meta,It3Zv-Eh6tg,gaming,0.023078125,0.35827172,0.6186502
0,135,VR,Meta,It3Zv-Eh6tg,mixed reality,0.023500273,0.35899794,0.61750185
0,135,VR,Meta,It3Zv-Eh6tg,Gyroscope,0.02493304,0.3630099,0.61205703
0,135,VR,Meta,It3Zv-Eh6tg,audio,0.020763377,0.36126766,0.61796904
0,135,VR,Meta,It3Zv-Eh6tg,visual,0.015600987,0.28354383,0.7008552
0,135,VR,Meta,It3Zv-Eh6tg,technology,0.021697644,0.35680985,0.6214925
0,135,VR,Meta,It3Zv-Eh6tg,specification,0.024238648,0.34635013,0.6294112
0,136,VR,Meta,shJoeddRkUM,performance,0.035711367,0.91124165,0.053046986
0,136,VR,Meta,shJoeddRkUM,experience,0.032819137,0.9112829,0.055897918
0,136,VR,Meta,shJoeddRkUM,gaming,0.018999256,0.9506734,0.03032731
0,136,VR,Meta,shJoeddRkUM,mixed reality,0.037088204,0.9038224,0.059089445
0,136,VR,Meta,shJoeddRkUM,Gyroscope,0.03570823,0.91288817,0.051403612
0,136,VR,Meta,shJoeddRkUM,audio,0.034844354,0.9140547,0.05110095
0,136,VR,Meta,shJoeddRkUM,visual,0.03483313,0.91174895,0.053417902
0,136,VR,Meta,shJoeddRkUM,technology,0.03588375,0.9111563,0.052959844
0,136,VR,Meta,shJoeddRkUM,specification,0.035615526,0.9110247,0.053359766
0,137,VR,Meta,shJoeddRkUM,performance,0.008917583,0.03555623,0.9555262
0,137,VR,Meta,shJoeddRkUM,experience,0.010585797,0.037492044,0.9519221
0,137,VR,Meta,shJoeddRkUM,gaming,0.010680578,0.039096355,0.950223
0,137,VR,Meta,shJoeddRkUM,mixed reality,0.011281162,0.03990949,0.94880927
0,137,VR,Meta,shJoeddRkUM,Gyroscope,0.011144876,0.039284077,0.94957113
0,137,VR,Meta,shJoeddRkUM,audio,0.011016516,0.037370663,0.95161283
0,137,VR,Meta,shJoeddRkUM,visual,0.010869067,0.036783915,0.95234704
0,137,VR,Meta,shJoeddRkUM,technology,0.010916683,0.040137842,0.9489455
0,137,VR,Meta,shJoeddRkUM,specification,0.010989172,0.04143905,0.9475717
0,138,VR,Meta,shJoeddRkUM,performance,0.18700267,0.24615951,0.56683785
0,138,VR,Meta,shJoeddRkUM,experience,0.20737644,0.24448955,0.548134
0,138,VR,Meta,shJoeddRkUM,gaming,0.15330848,0.28086412,0.56582737
0,138,VR,Meta,shJoeddRkUM,mixed reality,0.22991101,0.24865444,0.5214346
0,138,VR,Meta,shJoeddRkUM,Gyroscope,0.18683383,0.25771633,0.55544984
0,138,VR,Meta,shJoeddRkUM,audio,0.19283597,0.2599475,0.54721653
0,138,VR,Meta,shJoeddRkUM,visual,0.22438246,0.24175923,0.53385836
0,138,VR,Meta,shJoeddRkUM,technology,0.21628363,0.23941159,0.5443048
0,138,VR,Meta,shJoeddRkUM,specification,0.20576692,0.23405714,0.5601759
0,139,VR,Meta,shJoeddRkUM,performance,0.0810271,0.6136921,0.30528086
0,139,VR,Meta,shJoeddRkUM,experience,0.07727061,0.60954434,0.31318498
0,139,VR,Meta,shJoeddRkUM,gaming,0.06742538,0.6418803,0.29069436
0,139,VR,Meta,shJoeddRkUM,mixed reality,0.07568306,0.6185076,0.3058093
0,139,VR,Meta,shJoeddRkUM,Gyroscope,0.0745246,0.6160636,0.30941173
0,139,VR,Meta,shJoeddRkUM,audio,0.0766807,0.62185323,0.30146605
0,139,VR,Meta,shJoeddRkUM,visual,0.07820594,0.61023223,0.31156185
0,139,VR,Meta,shJoeddRkUM,technology,0.077179514,0.6026204,0.32019997
0,139,VR,Meta,shJoeddRkUM,specification,0.07845637,0.59912837,0.3224153
0,140,VR,Meta,shJoeddRkUM,performance,0.073653236,0.49082962,0.43551716
0,140,VR,Meta,shJoeddRkUM,experience,0.06544368,0.5048859,0.42967033
0,140,VR,Meta,shJoeddRkUM,gaming,0.052816406,0.60859555,0.338588
0,140,VR,Meta,shJoeddRkUM,mixed reality,0.06418651,0.53167725,0.40413624
0,140,VR,Meta,shJoeddRkUM,Gyroscope,0.073710114,0.5389937,0.3872962
0,140,VR,Meta,shJoeddRkUM,audio,0.07090861,0.5235622,0.4055292
0,140,VR,Meta,shJoeddRkUM,visual,0.067736946,0.51091474,0.4213483
0,140,VR,Meta,shJoeddRkUM,technology,0.07009701,0.5151362,0.41476688
0,140,VR,Meta,shJoeddRkUM,specification,0.07512794,0.51727736,0.40759474
0,141,VR,Meta,YprFdvKRvm8,performance,0.0047340733,0.15309967,0.8421663
0,141,VR,Meta,YprFdvKRvm8,experience,0.004694819,0.15967837,0.83562684
0,141,VR,Meta,YprFdvKRvm8,gaming,0.005089884,0.2244201,0.77049
0,141,VR,Meta,YprFdvKRvm8,mixed reality,0.004803323,0.1504319,0.84476477
0,141,VR,Meta,YprFdvKRvm8,Gyroscope,0.0049304613,0.15218133,0.8428882
0,141,VR,Meta,YprFdvKRvm8,audio,0.004881098,0.15493456,0.84018433
0,141,VR,Meta,YprFdvKRvm8,visual,0.0047750804,0.1517688,0.8434561
0,141,VR,Meta,YprFdvKRvm8,technology,0.00437468,0.12473703,0.87088823
0,141,VR,Meta,YprFdvKRvm8,specification,0.005743803,0.19942707,0.7948291
0,142,VR,Meta,YprFdvKRvm8,performance,0.82159233,0.118091136,0.060316518
0,142,VR,Meta,YprFdvKRvm8,experience,0.8309449,0.11542852,0.053626582
0,142,VR,Meta,YprFdvKRvm8,gaming,0.813843,0.12822883,0.057928205
0,142,VR,Meta,YprFdvKRvm8,mixed reality,0.80396277,0.14583421,0.050202984
0,142,VR,Meta,YprFdvKRvm8,Gyroscope,0.8272471,0.113122545,0.05963033
0,142,VR,Meta,YprFdvKRvm8,audio,0.8087568,0.13279891,0.05844425
0,142,VR,Meta,YprFdvKRvm8,visual,0.81954336,0.116978176,0.06347845
0,142,VR,Meta,YprFdvKRvm8,technology,0.8029376,0.13226627,0.06479613
0,142,VR,Meta,YprFdvKRvm8,specification,0.824969,0.11582044,0.05921055
0,143,VR,Meta,YprFdvKRvm8,performance,0.4574891,0.19909593,0.343415
0,143,VR,Meta,YprFdvKRvm8,experience,0.40900543,0.20954777,0.38144687
0,143,VR,Meta,YprFdvKRvm8,gaming,0.47243005,0.2216252,0.3059447
0,143,VR,Meta,YprFdvKRvm8,mixed reality,0.5581114,0.20978318,0.23210542
0,143,VR,Meta,YprFdvKRvm8,Gyroscope,0.44625327,0.19866736,0.35507938
0,143,VR,Meta,YprFdvKRvm8,audio,0.44669592,0.22673884,0.32656527
0,143,VR,Meta,YprFdvKRvm8,visual,0.4623197,0.21115081,0.32652944
0,143,VR,Meta,YprFdvKRvm8,technology,0.4006382,0.22726959,0.37209225
0,143,VR,Meta,YprFdvKRvm8,specification,0.4540647,0.21889274,0.32704258
0,144,VR,Meta,YprFdvKRvm8,performance,0.16542578,0.26716477,0.5674094
0,144,VR,Meta,YprFdvKRvm8,experience,0.18828401,0.28451702,0.527199
0,144,VR,Meta,YprFdvKRvm8,gaming,0.17816678,0.36809987,0.45373333
0,144,VR,Meta,YprFdvKRvm8,mixed reality,0.26027393,0.27418604,0.46554005
0,144,VR,Meta,YprFdvKRvm8,Gyroscope,0.21413349,0.28609613,0.4997704
0,144,VR,Meta,YprFdvKRvm8,audio,0.2021791,0.34852958,0.44929135
0,144,VR,Meta,YprFdvKRvm8,visual,0.19688377,0.27095976,0.5321565
0,144,VR,Meta,YprFdvKRvm8,technology,0.2340535,0.27504385,0.4909027
0,144,VR,Meta,YprFdvKRvm8,specification,0.19276503,0.28576258,0.52147245
0,145,VR,Meta,YprFdvKRvm8,performance,0.25932777,0.3015016,0.4391707
0,145,VR,Meta,YprFdvKRvm8,experience,0.37903357,0.40027508,0.22069135
0,145,VR,Meta,YprFdvKRvm8,gaming,0.4394925,0.459018,0.10148955
0,145,VR,Meta,YprFdvKRvm8,mixed reality,0.42000794,0.38075763,0.19923443
0,145,VR,Meta,YprFdvKRvm8,Gyroscope,0.37603882,0.39762858,0.22633259
0,145,VR,Meta,YprFdvKRvm8,audio,0.34054977,0.45552725,0.20392303
0,145,VR,Meta,YprFdvKRvm8,visual,0.40146846,0.37938407,0.2191475
0,145,VR,Meta,YprFdvKRvm8,technology,0.4198876,0.33935466,0.24075773
0,145,VR,Meta,YprFdvKRvm8,specification,0.4275784,0.3824352,0.18998642
